MINFILNO,RANK,NAME
092HNE239,1,"SOUTH MDA"
092HNE239,2,"MDA"
092HNE239,3,"COKE"
092HNE239,4,"RUM"
092HNE239,5,"SADIM 4"
092HNE240,1,"COKE"
092HNE240,2,"RUM"
092HNE240,3,"KR"
092HNE240,4,"ANOMALY C"
092HNE240,5,"KETCHAN CREEK COPPER"
092HNE240,6,"THOR 15-16"
092HNE240,7,"COKE 1-4"
092HNE241,1,"GOLDEN 3"
092HNE242,1,"MS 4"
092HNE242,2,"EJ"
092HNE242,3,"ROADBLOCK"
092HNE243,1,"MAN"
092HNE243,2,"HG"
092HNE243,3,"PRIME"
092HNE243,4,"NELLIE"
092HNE244,1,"DILLARD LAKE"
092HNE244,2,"DILL"
092HNE244,3,"TOBA"
092HNE245,1,"GOLD CORE"
092HNE245,2,"DILL"
092HNE245,3,"TOBA"
092HNE245,4,"DILLARD"
092HNE246,1,"DILL 29"
092HNE246,2,"LORRY"
092HNE246,3,"SP"
092HNE246,4,"DILLARD"
092HNE247,1,"DILL 9"
092HNE248,1,"DILL 8"
092HNE249,1,"JOSEE"
092HNE249,2,"THOR 8"
092HNE250,1,"THOR 5"
092HNE250,2,"BOSS"
092HNE250,3,"THALIA"
092HNE250,4,"ADONIS"
092HNE250,5,"ZIG"
092HNE250,6,"AMALG"
092HNE251,1,"ZIG 4"
092HNE251,2,"THOR 3"
092HNE251,3,"BOSS 1"
092HNE252,1,"LM"
092HNE252,2,"WD"
092HNE253,1,"ZIG 1"
092HNE254,1,"MISSEZULA LAKE"
092HNE254,2,"THOR"
092HNE255,1,"ZIG"
092HNE255,2,"THOR 5"
092HNE255,3,"BOSS 2"
092HNE256,1,"DALRYMPLE"
092HNE256,2,"CASPER WEST"
092HNE257,1,"BLOO"
092HNE257,2,"KEN"
092HNE257,3,"AR"
092HNE257,4,"KENTUCKY"
092HNE257,5,"ALSCOPE"
092HNE257,6,"TOM CAT"
092HNE258,1,"AR 2"
092HNE258,2,"KENTUCKY"
092HNE258,3,"ALSCOPE"
092HNE258,4,"ARGO"
092HNE258,5,"TORO"
092HNE258,6,"KEN"
092HNE258,7,"DEN"
092HNE259,1,"AL 2"
092HNE260,1,"AL 1"
092HNE260,2,"FINN"
092HNE260,3,"PAYCO 3-4"
092HNE261,1,"ELK (SOUTH SHOWING)"
092HNE261,2,"ELK"
092HNE262,1,"COPPER BELL"
092HNE262,2,"COPPER BELLE"
092HNE262,3,"DAWN 100"
092HNE263,1,"DOTE 4"
092HNE263,2,"DOTE 4-6"
092HNE263,3,"DOTE 6"
092HNE264,1,"BORNITE"
092HNE264,2,"DAWN 100"
092HNE264,3,"TOUCH 1-3"
092HNE265,1,"SNOWFLAKE 2"
092HNE266,1,"CYCLE"
092HNE267,1,"SNOWFLAKE 10"
092HNE267,2,"CM 3"
092HNE267,3,"QUIL"
092HNE267,4,"SKI"
092HNE268,1,"SNOWFLAKE 7"
092HNE268,2,"QUIL"
092HNE269,1,"MALACHITE 7"
092HNE269,2,"MAL 7"
092HNE269,3,"M-7"
092HNE270,1,"KIT"
092HNE270,2,"ONE HUNDRED AND ONE"
092HNE270,3,"POT 3"
092HNE270,4,"FLIM"
092HNE271,1,"HIT OR MISS (L.1664)"
092HNE271,2,"LOU"
092HNE271,3,"CHALCO"
092HNE271,4,"MAGNUS"
092HNE271,5,"HALO 200"
092HNE272,1,"NICOLA (L.1407)"
092HNE272,2,"AG"
092HNE272,3,"AL 2"
092HNE273,1,"CR"
092HNE274,1,"PAT"
092HNE275,1,"BREW"
092HNE275,2,"WART"
092HNE275,3,"MUGWUMP"
092HNE275,4,"OKEDOKE"
092HNE276,1,"HED NORTHWEST"
092HNE276,2,"HED"
092HNE276,3,"ISINTOK"
092HNE277,1,"BLUBEL"
092HNE278,1,"EAST"
092HNE278,2,"GOLDEN LODE"
092HNE279,1,"R.T."
092HNE280,1,"R.T. 2"
092HNE281,1,"ELK (NORTH SHOWING)"
092HNE281,2,"ELK"
092HNE281,3,"DISCOVERY"
092HNE282,1,"WH 1"
092HNE282,2,"TC"
092HNE283,1,"WH 2"
092HNE283,2,"TC"
092HNE284,1,"SPRING"
092HNE284,2,"ZONE C"
092HNE284,3,"TC"
092HNE284,4,"FORK"
092HNE284,5,"SPRING 3"
092HNE284,6,"PO"
092HNE285,1,"BOOMER"
092HNE285,2,"SPRING"
092HNE285,3,"TC"
092HNE285,4,"ZONE 2"
092HNE286,1,"TROUT 1"
092HNE286,2,"ELK 29"
092HNE287,1,"TROUT 3"
092HNE287,2,"ELK 26"
092HNE288,1,"CREST"
092HNE288,2,"PEACH"
092HNE288,3,"KATTY 1"
092HNE288,4,"TWIGHLIGTH"
092HNE289,1,"CREST 10"
092HNE289,2,"PEN"
092HNE289,3,"TWIGHLIGHT"
092HNE289,4,"CARB 2"
092HNE289,5,"PEACH"
092HNE290,1,"SIWASH CREEK PLACER"
092HNE291,1,"NORTH TROUT CREEK PLACER"
092HNE291,2,"SPRING 3"
092HNE292,1,"SNOW"
092HNE292,2,"PINE"
092HNE293,1,"ELUSIVE CREEK"
092HNE293,2,"ELK"
092HNE293,3,"ELUSIVE CREEK NORTH"
092HNE294,1,"MOB"
092HNE294,2,"NORTH BRENDA"
092HNE294,3,"PEN 4"
092HNE295,1,"ELK (LAKE ZONE)"
092HNE295,2,"SIWASH LAKE (NORTH)"
092HNE295,3,"SIWASH LAKE"
092HNE295,4,"ROAD SECTION"
092HNE296,1,"VALE"
092HNE297,1,"KING 6"
092HNE297,2,"KING"
092HNE298,1,"KING 8"
092HNE298,2,"KING"
092HNE299,1,"KING"
092HNE299,2,"KING 8"
092HNE300,1,"PEN 5"
092HNE300,2,"PEN"
092HNE300,3,"PENN"
092HNE301,1,"PEN 8"
092HNE301,2,"PEN"
092HNE301,3,"PENN"
092HNE302,1,"PEN 9"
092HNE302,2,"PEN 10"
092HNE302,3,"PEN"
092HNE303,1,"PEACHLAND CREEK"
092HNE303,2,"PEN"
092HNE303,3,"PEN 10"
092HNE304,1,"PARADISE ROSE"
092HNE304,2,"MCNULTY CREEK"
092HNE304,3,"MCNULTY CREEK-WEST"
092HNE305,1,"PACIFIC ROSE"
092HNE305,2,"MCNULTY CREEK"
092HNE305,3,"MCNULTY CREEK-EAST"
092HNE306,1,"OLIVINE MOUNTAIN DIAMOND"
092HNE307,1,"EMORY ZONE"
092HNE307,2,"TALC CREEK MAGNESIUM"
092HNE307,3,"COGBURN MAGNESIUM"
092HNE308,1,"LINE 6"
092HNE308,2,"SHOVELNOSE"
092HNE308,3,"BROOKMERE"
092HNE309,1,"TOWER"
092HNE309,2,"ALPINE"
092HNE309,3,"SOUTH"
092HNE309,4,"BONANZA"
092HNE309,5,"MIK"
092HNE309,6,"SHOVELNOSE"
092HNE310,1,"SAV"
092HNE310,2,"GILLIS"
092HNE311,1,"WAVE 1"
092HNE312,1,"WAVE 2"
092HNE313,1,"PEN 10"
092HNE314,1,"TRIANGLE SLASH"
092HNE314,2,"ELK"
092HNE314,3,"SIWASH"
092HNE315,1,"DON SLASH"
092HNE315,2,"ELK"
092HNE315,3,"SIWASH"
092HNE316,1,"BULLION"
092HNE316,2,"ELK"
092HNE316,3,"ELK NORTH"
092HNE316,4,"SIWASH"
092HNE317,1,"SIWASH EAST"
092HNE317,2,"ELK NORTH"
092HNE317,3,"ELK"
092HNE318,1,"BRENDA NORTH A"
092HNE318,2,"TR09-01"
092HNE318,3,"MOB WEST"
092HNE318,4,"PEN"
092HNE319,1,"ISSITZ"
092HNE319,2,"D’ARCY"
092HNE319,3,"WOLFE 1-2"
092HNE320,1,"SPUD"
092HNE321,1,"NORTH CHAMPION (UPPER ROAD)"
092HNE321,2,"UPPER ROAD"
092HNE321,3,"NORTH CHAMPION"
092HNE322,1,"SADIM 5"
092HNE322,2,"HIT 1 NORTH"
092HNE323,1,"NORTH SADIM"
092HNE334,1,"ZULA 1"
092HNE334,2,"HIT 2"
092HNE335,1,"MISS 3"
092HNE335,2,"HIT 2"
092HNE336,1,"BIG KIDD NORTH"
092HNE336,2,"HALO 200"
092HNE337,1,"BIG KIDD EAST"
092HNE337,2,"HALO 100"
092HNE338,1,"COPPER STANDARD NORTH"
092HNE338,2,"HALO 100"
092HNE339,1,"FRANZ"
092HNE339,2,"SHOVELNOSE"
092HNE340,1,"COLDWATER 5"
092HNE340,2,"BROOKMERE"
092HNE340,3,"EZ"
092HNE340,4,"BM"
092HNE341,1,"SHOVELNOSE EAST"
092HNE342,1,"COQUIGOLD SOUTH (D ZONE)"
092HNE342,2,"COQUIGOLD SOUTH"
092HNE342,3,"D"
092HNE342,4,"XYZ"
092HNE343,1,"PEN 7"
092HNE343,2,"PEN 3"
092HNE343,3,"SLIM 13"
092HNE343,4,"NEW BRENDA"
092HNE344,1,"PEN 10 SOUTH"
092HNE344,2,"NEW BRENDA"
092HNE345,1,"PEN 14"
092HNE345,2,"PEACH"
092HNE345,3,"NEW BRENDA"
092HNE346,1,"PEN 13"
092HNE346,2,"PEACH"
092HNE346,3,"NEW BRENDA"
092HNE347,1,"KING NORTHEAST"
092HNE347,2,"KING NE"
092HNE347,3,"KING 6"
092HNE348,1,"CREST 7-8"
092HNE348,2,"NEW BRENDA"
092HNE349,1,"BOOMER 3"
092HNE349,2,"ZONE 4"
092HNE349,3,"ZONE M"
092HNE349,4,"SPRING"
092HNE350,1,"DILL 7"
092HNE351,1,"ELK MOLY"
092HNE352,1,"WART 1"
092HNE353,1,"VIN 16"
092HNE353,2,"WM"
092HNE354,1,"BANK 2"
092HNE354,2,"B95-4"
092HNW001,1,"GEM"
092HNW001,2,"MEG"
092HNW001,3,"HLM"
092HNW001,4,"SASH"
092HNW001,5,"BAILEY GROUP"
092HNW002,1,"GISBY (L.1078)"
092HNW002,2,"LAURA (L.1080)"
092HNW002,3,"SALMON RIVER (L.1077)"
092HNW002,4,"MARY ANN"
092HNW002,5,"MADGE"
092HNW003,1,"AURUM MINE"
092HNW003,2,"AURUM 1-6 (L.1236-1241)"
092HNW003,3,"IDAHO (L.1234)"
092HNW003,4,"MONITOR (L.1242)"
092HNW003,5,"TRAMWAY (L.1235)"
092HNW003,6,"ANNEX"
092HNW003,7,"SYLVIA B"
092HNW003,8,"I.X.L."
092HNW003,9,"PITTSBURG"
092HNW003,10,"SNOWSTORM"
092HNW003,11,"O'CONNELL"
092HNW003,12,"CAROLIN"
092HNW003,13,"LADNER CREEK"
092HNW003,14,"QUEEN"
092HNW003,15,"MCCONNEL"
092HNW004,1,"RODDICK (L.78)"
092HNW005,1,"EMIGRANT"
092HNW005,2,"GOLD ROAD"
092HNW005,3,"LITTLE EMIGRANT"
092HNW005,4,"EMIGRANT EXTENSION"
092HNW005,5,"AMERICAN CLUB"
092HNW005,6,"HARVARD"
092HNW005,7,"SYNDICATE FRACTION"
092HNW005,8,"BRITISH GOLD"
092HNW006,1,"WREN"
092HNW007,1,"LADNER CREEK"
092HNW007,2,"CAROLIN"
092HNW007,3,"CAROLIN MINE"
092HNW007,4,"IDAHO"
092HNW007,5,"COQUIHALLA GOLD"
092HNW007,6,"ATHABASKA"
092HNW007,7,"MCMASTER"
092HNW007,8,"LADNER"
092HNW008,1,"MONTANA"
092HNW009,1,"RUSH OF THE BULL"
092HNW010,1,"GEM"
092HNW011,1,"PIPESTEM"
092HNW011,2,"HOME GOLD"
092HNW012,1,"DOMINION"
092HNW012,2,"IAGO"
092HNW012,3,"MILE HIGH"
092HNW013,1,"HOME X"
092HNW014,1,"STAR"
092HNW015,1,"WARD"
092HNW015,2,"MARVEL"
092HNW016,1,"GOLD QUEEN"
092HNW016,2,"LOU ISABELLA (L.433)"
092HNW016,3,"BRITISH QUEEN (L.431)"
092HNW016,4,"OLD PUSS (L.429)"
092HNW016,5,"CAPTAIN JACK (L.432)"
092HNW016,6,"ORA (L.436)"
092HNW016,7,"LITTLE GOLD BUG (L.430)"
092HNW016,8,"GRIMMER (L.434)"
092HNW016,9,"HUNTER FRACTION (L.435)"
092HNW017,1,"MONTROSE"
092HNW017,2,"MONTROSE EXTENSION"
092HNW017,3,"DANDY"
092HNW017,4,"CORONATION"
092HNW018,1,"MCMASTER"
092HNW018,2,"BASKA"
092HNW018,3,"IDAHO (L.1234)"
092HNW018,4,"TRAMWAY (L.1235)"
092HNW018,5,"AURUM NO. 1 (L.1236)"
092HNW018,6,"AURUM NO. 2 (L.1237)"
092HNW018,7,"AURUM NO. 3 (L.1238)"
092HNW018,8,"AURUM NO. 4 (L.1239)"
092HNW018,9,"AURUM NO. 5 (L.1240)"
092HNW018,10,"AURUM NO. 6 (L.1241)"
092HNW018,11,"MONITOR"
092HNW018,12,"LADNER CREEK"
092HNW018,13,"MCM"
092HNW019,1,"DOLLY VARDEN"
092HNW019,2,"RECIPROCITY"
092HNW019,3,"JUBILEE"
092HNW020,1,"QUEEN MINE"
092HNW020,2,"QUEEN (L.63)"
092HNW021,1,"D.C. NICKEL"
092HNW021,2,"GORDON"
092HNW021,3,"AUDREY"
092HNW022,1,"MAG"
092HNW022,2,"BONANZA LODE"
092HNW022,3,"NORANDA TRENCHES"
092HNW022,4,"RANDY"
092HNW022,5,"LAVERN"
092HNW023,1,"JULIE"
092HNW023,2,"LUCKY"
092HNW023,3,"HOPE"
092HNW023,4,"RIP"
092HNW023,5,"DRY CREEK"
092HNW023,6,"COMSTOCK"
092HNW023,7,"KEYSTONE"
092HNW023,8,"MIDNIGHT"
092HNW023,9,"STENVOLD"
092HNW024,1,"KEYSTONE"
092HNW024,2,"GOLDEN LEDGE"
092HNW024,3,"HOPE"
092HNW024,4,"RIP"
092HNW024,5,"DRY CREEK"
092HNW024,6,"COLDWATER"
092HNW024,7,"ANACONDA TRENCHES"
092HNW025,1,"JM"
092HNW025,2,"SEC"
092HNW025,3,"ROVER"
092HNW025,4,"JULIET"
092HNW026,1,"STOYOMA MOUNTAIN"
092HNW026,2,"LUCKY"
092HNW026,3,"HIGH GRADE"
092HNW026,4,"TRAIL"
092HNW026,5,"JACK WHITE"
092HNW026,6,"WHITE"
092HNW026,7,"TAMPA"
092HNW026,8,"GRAVITY"
092HNW027,1,"GOSSAN"
092HNW027,2,"PAT"
092HNW027,3,"RA"
092HNW027,4,"SPIUS"
092HNW028,1,"YALE CREEK"
092HNW029,1,"OLE"
092HNW029,2,"MARA"
092HNW030,1,"PROVIDENCE (L.1737)"
092HNW030,2,"SILVER BELL (L.1738)"
092HNW030,3,"ELIZABETH #1"
092HNW030,4,"DOCTORS POINT SOUTH"
092HNW031,1,"GOLD CORD"
092HNW031,2,"GILT"
092HNW031,3,"PRIDE OF B.C."
092HNW031,4,"GOLD CREEK"
092HNW031,5,"ADMIRAL GROUP"
092HNW031,6,"ALEXANDRA"
092HNW032,1,"GOLD COIN"
092HNW032,2,"HIDDEN CREEK"
092HNW032,3,"MAJ A"
092HNW032,4,"MAJ B"
092HNW033,1,"MAJESTIC"
092HNW033,2,"HIDDEN CREEK"
092HNW033,3,"SPUZ D"
092HNW033,4,"LAKE VIEW"
092HNW033,5,"GOLD COIN"
092HNW033,6,"OPHIR"
092HNW034,1,"STONEWALL"
092HNW034,2,"KEYSTONE"
092HNW034,3,"JULIE"
092HNW034,4,"HOPE"
092HNW034,5,"RIP"
092HNW034,6,"DRY CREEK"
092HNW034,7,"LUCKY 4"
092HNW034,8,"MIDNIGHT"
092HNW035,1,"HIDDEN CREEK"
092HNW035,2,"FALLS"
092HNW036,1,"GEORGIA NO. 2"
092HNW036,2,"GOLD NUGGET"
092HNW036,3,"3X"
092HNW036,4,"SPIDER PEAK GROUP"
092HNW036,5,"NORM"
092HNW037,1,"MURPHY"
092HNW038,1,"HILLSBAR"
092HNW038,2,"GOLD"
092HNW038,3,"MIDAS"
092HNW038,4,"RACHEL"
092HNW038,5,"SEKA"
092HNW038,6,"AL 1"
092HNW039,1,"VICTOR NICKEL"
092HNW039,2,"VICTOR"
092HNW039,3,"VICTORY"
092HNW039,4,"GORDON CREEK"
092HNW039,5,"DIG HERE 2"
092HNW039,6,"YALE"
092HNW040,1,"AL"
092HNW040,2,"KROF"
092HNW041,1,"OX"
092HNW041,2,"SCUZZY"
092HNW041,3,"SCRUNGY"
092HNW041,4,"PD"
092HNW042,1,"CHRISTA"
092HNW042,2,"COQUIHALLA"
092HNW042,3,"AURA"
092HNW043,1,"SIWASH CREEK"
092HNW044,1,"PIPE"
092HNW044,2,"JAY"
092HNW044,3,"SAWMILL CREEK"
092HNW045,1,"SETTLER CREEK"
092HNW045,2,"NI"
092HNW045,3,"ZONE 4"
092HNW046,1,"CITATION"
092HNW046,2,"MORGAN GROUP"
092HNW047,1,"J & J"
092HNW047,2,"PACIFIC TALC"
092HNW047,3,"NORTH BEND"
092HNW048,1,"GOLDEN CACHE"
092HNW048,2,"GEM GROUP"
092HNW049,1,"DUC (SOUTH ZONE)"
092HNW049,2,"MOD"
092HNW049,3,"MOD-BAR"
092HNW049,4,"SOUTH"
092HNW049,5,"EAST BB"
092HNW049,6,"HIGHLAND SOUTH COPPER"
092HNW049,7,"EBB"
092HNW049,8,"PILSUDSKI"
092HNW050,1,"WHAT"
092HNW050,2,"RED BOG"
092HNW050,3,"BLUE GOLD"
092HNW050,4,"EL PASO TRENCHES"
092HNW051,1,"HARRISON LAKE GARNET"
092HNW052,1,"SCUZZY CREEK"
092HNW052,2,"LYN"
092HNW052,3,"MIDGE"
092HNW052,4,"MIN"
092HNW052,5,"NBS"
092HNW053,1,"RODD B"
092HNW053,2,"SPUZZ B-RODD A"
092HNW053,3,"SPUZ B SOUTH"
092HNW053,4,"QUARTZ-CARBONATE"
092HNW054,1,"MONUMENT"
092HNW055,1,"SPUZ A NORTH"
092HNW056,1,"NORM"
092HNW056,2,"FLO-GOLD"
092HNW057,1,"GORDON CREEK ASBESTOS"
092HNW058,1,"HARRISON LAKE ASBESTOS"
092HNW059,1,"SPUZZUM"
092HNW060,1,"NORTH BEND"
092HNW060,2,"BOSTON BAR"
092HNW061,1,"ALEXANDRA BAR"
092HNW062,1,"SADDLE ROCK"
092HNW063,1,"EMORY CREEK"
092HNW064,1,"HOPE"
092HNW065,1,"HONEYBUN"
092HNW066,1,"LORRAINE"
092HNW067,1,"COQUIHALLA"
092HNW068,1,"CAMP 16"
092HNW068,2,"CATHMAR"
092HNW069,1,"BOSTON BAR"
092HNW070,1,"NORTH FORK"
092HNW070,2,"KROF"
092HNW071,1,"DOCTORS POINT"
092HNW071,2,"NAGY"
092HNW071,3,"HARRISON LAKE"
092HNW071,4,"CRYSTAL"
092HNW072,1,"SCUZZY"
092HNW072,2,"CRACK MOLY"
092HNW073,1,"COGBURN CREEK"
092HNW074,1,"CASCADE"
092HNW074,2,"BOSTON BAR"
092HNW074,3,"B.C. GRANITE"
092HNW074,4,"ALPINE SUMMER"
092HNW074,5,"MARGRANITE"
092HNW074,6,"QUARRY PACIFIC"
092HNW075,1,"EAST ANDERSON RIVER"
092HNW075,2,"ANDERSON RIVER"
092HNW075,3,"AQUA MIST"
092HNW075,4,"QUARRY PACIFIC"
092HNW075,5,"WHITE WATER"
092HNW075,6,"WHITE WATER CLASSICO"
092HNW075,7,"MARGRANITE"
092HNW076,1,"JASON"
092HNW077,1,"SABLE"
092HNW078,1,"RAVEN BLACK"
092HNW078,2,"GRANITE CREATIONS"
092HNW079,1,"KOMO"
092HNW080,1,"FORT"
092HNW080,2,"GILLIS"
092HNW080,3,"SOUTH SIDE"
092HNW081,1,"NUGGET II"
092HNW081,2,"LUCKY 1-2"
092HNW082,1,"DAY DAWN M.C."
092HNW082,2,"BIG SILVER"
092HNW083,1,"CECIL DUNLAP"
092HNW083,2,"DUNLAP"
092HNW083,3,"ALEX CRAWFORD"
092HNW084,1,"DUNLAP SOUTH"
092HNW084,2,"DUNLAP"
092HNW085,1,"HIGHLAND SOUTH COPPER (NORTH)"
092HNW085,2,"AZURITE ZONE"
092HNW085,3,"NORTHERN DISCOVERY"
092HNW085,4,"RUSSELL"
092HNW086,1,"SOUTH SWAMP-PYLON"
092HNW086,2,"SOUTH SWAMP"
092HNW086,3,"PYLON"
092HNW087,1,"EMORY BAR"
092HNW087,2,"EMORY CREEK PLACER"
092HNW088,1,"BEAR"
092HNW088,2,"IDAHO"
092HNW089,1,"GENESIS 2"
092HNW090,1,"DICK"
092HNW090,2,"HARRY"
092HNW091,1,"SISU 1"
092HNW091,2,"GOLD-BAR"
092HNW092,1,"SISU 2"
092HNW092,2,"GOLD-BAR"
092HNW093,1,"WALTERS RIDGE"
092HNW093,2,"MIKE"
092HNW094,1,"JACK WHITE WEST"
092HNW094,2,"STOYOMA MOUNTAIN"
092HNW094,3,"ICKY"
092HNW094,4,"LIGHTNING"
092HNW095,1,"CAT"
092HNW095,2,"TOM"
092HNW096,1,"DORA"
092HNW096,2,"COLT"
092HNW096,3,"FAULT"
092HNW096,4,"BRECCIA"
092HNW096,5,"MARE"
092HNW096,6,"F1"
092HNW096,7,"F2"
092HNW096,8,"G1"
092HNW096,9,"SC"
092HNW996,1,"HSC (CENTRAL ANOMALY)"
092HNW996,2,"HIGHLAND SOUTH COPPER"
092HNW997,1,"PAL"
092HNW998,1,"EAGLE"
092HNW999,1,"GOLD STAR"
092HSE001,1,"COPPER MOUNTAIN"
092HSE001,2,"SIMILCO"
092HSE001,3,"COPPER MOUNTAIN (SIMILCO)"
092HSE001,4,"COPPER MOUNTAIN MINE"
092HSE001,5,"SUNSET"
092HSE001,6,"PRINCESS MAY"
092HSE001,7,"SP"
092HSE002,1,"AUGUST LAKE"
092HSE003,1,"COPPER BLUFF (L.1940)"
092HSE003,2,"COPPER CLIFF (L.1939)"
092HSE003,3,"CUMONT"
092HSE004,1,"INGERBELLE"
092HSE004,2,"INGERSOLL BELLE (L.234)"
092HSE004,3,"LA REINE (L.233)"
092HSE004,4,"LORRAINE"
092HSE004,5,"GOLDEN COPPER"
092HSE004,6,"MAGNETIC (L.235)"
092HSE004,7,"TEMPEST FRACTION (L.251)"
092HSE004,8,"KENNEDY MOUNTAIN"
092HSE004,9,"INGERBELLE EAST"
092HSE004,10,"SIMILCO"
092HSE004,11,"COPPER MOUNTAIN"
092HSE005,1,"COPPER KING (L.403)"
092HSE005,2,"RAY 1"
092HSE005,3,"RAY SHOWINGS"
092HSE006,1,"RED BUCK (L.279)"
092HSE006,2,"BORNITE (L.280)"
092HSE006,3,"MOGUL (L.255)"
092HSE007,1,"DUKE OF YORK (L.63S)"
092HSE007,2,"HONEYSUCKLE (L.3263)"
092HSE007,3,"CUMONT"
092HSE008,1,"ORONOCO (L.2158S)"
092HSE008,2,"NO. 15 FRACTION (L.1598S)"
092HSE008,3,"CUMONT"
092HSE009,1,"PRINCETON AGATE"
092HSE009,2,"VERMILLION BLUFFS"
092HSE010,1,"MCCORMACKS FLATS"
092HSE011,1,"KNOB HILL (L.806S)"
092HSE011,2,"BUD"
092HSE011,3,"BOB"
092HSE011,4,"BON"
092HSE012,1,"JUNE BUG (L.3029)"
092HSE012,2,"ONE STRIKE FRACTION (L.2156S)"
092HSE013,1,"ALABAMA (L.2429)"
092HSE013,2,"CUMONT"
092HSE014,1,"NO. 18 (L.3288)"
092HSE014,2,"MILL ZONE"
092HSE015,1,"OLYMPIA (L.3262)"
092HSE015,2,"OLYMPIC"
092HSE016,1,"NELSON FRACTION (L.1778S)"
092HSE016,2,"VOIGT'S CAMP"
092HSE017,1,"IRON MASK (L.813)"
092HSE018,1,"RAY 12"
092HSE018,2,"ADIT SHOWINGS"
092HSE019,1,"R.S. (L.3357)"
092HSE020,1,"VOIGT"
092HSE020,2,"VOIGT ZONE"
092HSE020,3,"FRISCO (L.2430)"
092HSE020,4,"NO. 14 (L.3289)"
092HSE020,5,"AUTOMATIC (L.1775S)"
092HSE020,6,"VOIGHT'S CAMP"
092HSE020,7,"VOIGT'S CAMP"
092HSE021,1,"FALUM (L.416S)"
092HSE021,2,"VOIGT'S CAMP"
092HSE022,1,"AZURITE (L.3268)"
092HSE022,2,"COPPER GLANCE (L.3267)"
092HSE022,3,"CAS"
092HSE023,1,"LELA (L.401)"
092HSE024,1,"ORIOLE (L.808)"
092HSE024,2,"TIN CUP (L.635S)"
092HSE024,3,"PIT 4"
092HSE024,4,"COPPER MOUNTAIN"
092HSE025,1,"HUMBOLDT (L.121)"
092HSE025,2,"HUMBOLT"
092HSE025,3,"COPPER FARM"
092HSE026,1,"KING SOLOMON (L.809)"
092HSE026,2,"SPIDER FRACTION (L.811)"
092HSE027,1,"JENNIE SILKMAN (L.810)"
092HSE028,1,"HOLDFAST (L.3537)"
092HSE029,1,"MARQUIS OF LORNE (L.2752S)"
092HSE029,2,"CMAG"
092HSE030,1,"KENNEDY MOUNTAIN (NORTH SLOPE)"
092HSE030,2,"DEE"
092HSE030,3,"X"
092HSE031,1,"JOHNSTON (L.645S)"
092HSE031,2,"CMAG"
092HSE032,1,"FRASER (L.231)"
092HSE032,2,"FRASER FRACTION (L.226)"
092HSE032,3,"CUMONT"
092HSE033,1,"FRIDAY CREEK"
092HSE033,2,"WHEELER"
092HSE033,3,"GLADSTONE"
092HSE033,4,"ILK"
092HSE034,1,"LODESTONE MOUNTAIN"
092HSE034,2,"LODESTONE"
092HSE034,3,"H-G"
092HSE035,1,"TANGLEWOOD HILL"
092HSE035,2,"IRON"
092HSE036,1,"MASCOT FRACTION (L.642S)"
092HSE036,2,"HEDLEY MASCOT GOLD MINES LTD."
092HSE036,3,"NICK OF TIME FR. (L.657S)"
092HSE036,4,"NICKEL PLATE"
092HSE037,1,"HEDLEY STAR"
092HSE038,1,"NICKEL PLATE"
092HSE038,2,"NICKEL PLATE MINE"
092HSE038,3,"MASCOT GOLD"
092HSE038,4,"SUNNYSIDE"
092HSE038,5,"BULLDOG"
092HSE039,1,"HOP"
092HSE040,1,"BUD (NORTH ZONE)"
092HSE041,1,"VERDE"
092HSE041,2,"VERDE NO. 3 (L.1600S)"
092HSE041,3,"NO. 2 (L.1773S)"
092HSE042,1,"WILMAC"
092HSE043,1,"BUD 522"
092HSE043,2,"BUD (NORTH ZONE)"
092HSE044,1,"ST. LOUIS FRACTION (L.2308S)"
092HSE044,2,"EDNA (L.2309S)"
092HSE044,3,"CMAG"
092HSE045,1,"SKI 2"
092HSE046,1,"BANBURY"
092HSE046,2,"MAPLE LEAF"
092HSE046,3,"PINE KNOT"
092HSE046,4,"POLLOCK MINES"
092HSE046,5,"GOLD MOUNTAIN MINES"
092HSE047,1,"PATSY NO. 1"
092HSE047,2,"PATSY NO. 1 (L.3403S)"
092HSE047,3,"TUF 3"
092HSE047,4,"IVAN HOLE"
092HSE047,5,"GRANDVIEW"
092HSE047,6,"DIAMOND"
092HSE048,1,"PATSY NO.2 (L.3407S)"
092HSE048,2,"GOLDEN CANYON"
092HSE049,1,"ROLLO (L.2475)"
092HSE049,2,"HORSE FLY (L.1927)"
092HSE050,1,"LOST HORSE"
092HSE050,2,"LOST HORSE NO. 1 (L.3239S)"
092HSE050,3,"LOST HORSE NO. 2 (L.3240S)"
092HSE050,4,"LOST HORSE NO. 3 (L.3241S)"
092HSE050,5,"LOST HORSE NO. 4 (L.3242S)"
092HSE050,6,"LOST HORSE A (L.3243S)"
092HSE051,1,"SPECULATOR (L.640S)"
092HSE051,2,"DON 65, 66"
092HSE052,1,"MISSION"
092HSE052,2,"FLINT"
092HSE052,3,"NEWT"
092HSE053,1,"SNOWSTORM"
092HSE053,2,"GOLD MINE"
092HSE053,3,"HED"
092HSE054,1,"GOLD HILL"
092HSE054,2,"GOLD MINE"
092HSE054,3,"HED"
092HSE055,1,"YETI"
092HSE055,2,"ZANDU"
092HSE056,1,"PRINCE"
092HSE056,2,"GORDON"
092HSE056,3,"FOB"
092HSE057,1,"FORKS"
092HSE057,2,"BEN ROY"
